0.000162	0.000157	0.001005	0.004948	0.010601	0.011985	0.012759	0.010202	0.012603	0.013769	0.010295	0.010793	0.006643	0.010085	0.018018	0.025024	0.027165	0.037241

Paniekstoornis																	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000

Agorafobie																	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000

Enkelvoudige_fobie																	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000

Sociale_fobie																	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000

Obsessief-compulsief																	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000

diffuse_angstoornis																	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000

Angststoornissen_totaal																	
0.000000	0.000000	0.022565	0.059244	0.047745	0.075000	0.084233	0.072848	0.063981	0.060606	0.060241	0.061069	0.043478	0.090473	0.090473	0.065000	0.065000	0.065000
0.000000	0.000000	0.050147	0.118971	0.144022	0.114286	0.107456	0.154897	0.146096	0.133166	0.130435	0.121324	0.118321	0.142760	0.142760	0.117820	0.117820	0.117820

Alcoholafhankelijkheid																	
0.000000	0.000000	0.016625	0.053285	0.122016	0.058333	0.025918	0.033186	0.056872	0.032558	0.021084	0.015267	0.019763	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000982	0.001473	0.013587	0.013187	0.004386	0.011390	0.010101	0.007557	0.003115	0.003690	0.011450	0.000000	0.000000	0.000000	0.000000	0.000000

Verstandelijke_handicap_licht																	
0.000885	0.004425	0.008226	0.008226	0.006382	0.006382	0.003743	0.003743	0.002954	0.002954	0.002393	0.002393	0.001694	0.000802	0.000802	0.000802	0.000802	0.000802
0.000789	0.003947	0.005119	0.005119	0.004485	0.004485	0.003118	0.003118	0.001648	0.001648	0.001132	0.001132	0.000552	0.000236	0.000236	0.000236	0.000236	0.000236

Verstandelijke_handicap_diep																	
0.001180	0.005900	0.004998	0.004998	0.004741	0.004741	0.004492	0.004492	0.004136	0.004136	0.003091	0.003091	0.001976	0.001260	0.001260	0.001260	0.001260	0.001260
0.000789	0.003947	0.003377	0.003377	0.003271	0.003271	0.004131	0.004131	0.004077	0.004077	0.002265	0.002265	0.001932	0.001103	0.001103	0.001103	0.001103	0.001103

Ziekte_van_Parkinson																	
0.000000	0.000081	0.000000	0.000000	0.000000	0.000000	0.000043	0.000039	0.000225	0.000320	0.001102	0.000726	0.003204	0.003804	0.009059	0.015925	0.017960	0.028886
0.000026	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000028	0.000079	0.000328	0.000539	0.000750	0.001492	0.003202	0.008212	0.012605	0.016131	0.018458

Epilepsie																	
0.000661	0.000531	0.000971	0.004308	0.008550	0.004166	0.006364	0.004850	0.006888	0.005786	0.006156	0.011114	0.006259	0.008852	0.008149	0.011589	0.003985	0.030999
0.000229	0.001773	0.002370	0.005637	0.005299	0.002627	0.006287	0.005570	0.003817	0.005262	0.006995	0.008686	0.006577	0.005238	0.005266	0.006424	0.004147	0.003878

Multipele_Sclerose																	
0.000000	0.000000	0.000000	0.000000	0.000040	0.000080	0.000360	0.000810	0.000410	0.000950	0.001780	0.000600	0.001110	0.001290	0.001540	0.000470	0.000260	0.000840
0.000000	0.000000	0.000000	0.000000	0.000070	0.000560	0.001080	0.002150	0.002040	0.002870	0.001670	0.001800	0.001850	0.001520	0.001550	0.001110	0.000540	0.000120

Gezichtsstoornissen																	
0.000165	0.000197	0.000803	0.000916	0.000505	0.000901	0.000731	0.000964	0.002691	0.005630	0.008863	0.015815	0.026903	0.056068	0.107206	0.206604	0.247148	0.303436
0.000236	0.000292	0.000172	0.000326	0.000341	0.001328	0.000690	0.000639	0.004484	0.005571	0.011678	0.016213	0.034223	0.065893	0.139702	0.231379	0.300630	0.397421

Gehoorstoornissen																	
0.002155	0.004022	0.006237	0.005954	0.011883	0.017109	0.010033	0.012981	0.017116	0.024855	0.035110	0.050286	0.069456	0.117353	0.177977	0.230056	0.298885	0.369681
0.000766	0.003982	0.007409	0.010063	0.004475	0.005600	0.007991	0.007817	0.013410	0.016084	0.018823	0.036699	0.044673	0.061647	0.100224	0.137539	0.218022	0.300208

Bovenste_luchtweginfecties_(acute_sinusitis)																	
0.003232	0.007271	0.010346	0.013011	0.012677	0.019003	0.029103	0.033330	0.028808	0.027328	0.018692	0.015666	0.015919	0.013872	0.013542	0.013674	0.009009	0.009004
0.002559	0.007910	0.012221	0.029427	0.031943	0.042738	0.058678	0.056450	0.048784	0.036283	0.036023	0.032015	0.032938	0.031023	0.021189	0.014282	0.015371	0.010808

Longontsteking																	
0.021460	0.010695	0.003044	0.002175	0.002444	0.001106	0.002972	0.004387	0.004890	0.004244	0.004216	0.004454	0.010235	0.014846	0.019269	0.021497	0.030838	0.041662
0.013072	0.009267	0.002262	0.003526	0.001228	0.002716	0.002810	0.004721	0.003482	0.003208	0.004477	0.005951	0.010957	0.010327	0.012206	0.013883	0.021912	0.041901

acute_bronchi(oli)tis																	
0.115568	0.033239	0.014507	0.011529	0.013284	0.010969	0.013625	0.026022	0.025026	0.019113	0.023586	0.032330	0.042982	0.043905	0.049965	0.050051	0.072995	0.107799
0.095608	0.029380	0.011597	0.018970	0.012169	0.016785	0.020215	0.025490	0.026946	0.028735	0.032760	0.040578	0.043965	0.049051	0.050190	0.052009	0.076840	0.080868

Influenza																	
0.129425	0.066232	0.046915	0.054034	0.055605	0.055563	0.069727	0.074455	0.067409	0.067491	0.067754	0.068834	0.071015	0.060748	0.065650	0.057869	0.058989	0.039499
0.129413	0.066232	0.046915	0.054034	0.055605	0.055563	0.069727	0.074455	0.067409	0.067491	0.067754	0.068834	0.071015	0.060748	0.065650	0.057869	0.058989	0.039499

Zweren_van_maag_en_duodenum																	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000657	0.000119	0.001188	0.002036	0.002989	0.001163	0.002479	0.001750	0.001203	0.001108	0.001250	0.001945	0.001085
0.000000	0.000000	0.000000	0.000000	0.000331	0.000808	0.000333	0.000665	0.000764	0.000139	0.000987	0.001489	0.002657	0.002069	0.000334	0.003777	0.001698	0.005517

Inflammatoire_darmziekten																	
0.000060	0.000060	0.001027	0.001027	0.001323	0.001323	0.001441	0.001441	0.001480	0.001480	0.000888	0.000888	0.001044	0.001044	0.000853	0.000853	0.000853	0.000853
0.000084	0.000084	0.000722	0.000722	0.002139	0.002139	0.001601	0.001601	0.001076	0.001076	0.000965	0.000965	0.000710	0.000710	0.001033	0.001033	0.001033	0.001033

Nierbekkenontsteking																	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000

Blaas-en_urinebuisontsteking																	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000

Acute_urineweginfecties																	
0.005069	0.003626	0.002219	0.003152	0.004312	0.004273	0.005827	0.005207	0.006553	0.005949	0.009322	0.012189	0.018584	0.023535	0.044582	0.063726	0.082588	0.134426
0.026834	0.034211	0.014143	0.082009	0.088436	0.067283	0.055293	0.056106	0.055122	0.067589	0.059422	0.070024	0.101733	0.126156	0.167514	0.193872	0.202210	0.297580

Constitutioneel_eczeem																	
0.064203	0.013871	0.009239	0.005333	0.005935	0.004074	0.005123	0.005466	0.003665	0.005081	0.002762	0.005339	0.004813	0.003851	0.006092	0.002499	0.004375	0.004338
0.042971	0.016779	0.012563	0.011486	0.011761	0.009157	0.007656	0.006432	0.007129	0.006815	0.004654	0.004838	0.004650	0.008275	0.009676	0.010859	0.006791	0.013793

Contacteczeem																	
0.025855	0.018989	0.016938	0.017956	0.018447	0.012746	0.016321	0.018655	0.019957	0.023614	0.022099	0.022883	0.029096	0.023827	0.025478	0.019369	0.017015	0.010304
0.020918	0.019915	0.020771	0.039936	0.029650	0.034608	0.028071	0.030716	0.025589	0.025035	0.026512	0.027912	0.030337	0.035687	0.042376	0.056657	0.051783	0.070345

Reumatoide_artritis																	
0.000220	0.000322	0.000548	0.000286	0.001515	0.002384	0.004973	0.004826	0.006350	0.006765	0.008038	0.015919	0.014126	0.020882	0.021267	0.016448	0.011912	0.012071
0.000692	0.000693	0.000401	0.000977	0.001329	0.003538	0.003935	0.004810	0.005983	0.009705	0.015101	0.020568	0.019117	0.021609	0.025182	0.029008	0.043048	0.047479

Aangeboren_afwijkingen_CZS																	
0.003848	0.004619	0.003725	0.002747	0.001865	0.001701	0.001620	0.002468	0.002102	0.000542	0.000598	0.000985	0.000617	0.001102	0.001848	0.001047	0.000000	0.000000
0.001887	0.001973	0.003667	0.001609	0.001592	0.002300	0.002028	0.001520	0.001059	0.000977	0.002466	0.001575	0.001554	0.000800	0.000389	0.000326	0.000289	0.003802

Aangeboren_afwijkingen_HVS																	
0.005717	0.002363	0.003397	0.002289	0.002564	0.002174	0.001962	0.002237	0.001946	0.001627	0.001366	0.001204	0.001234	0.000964	0.001344	0.002093	0.002443	0.000000
0.006603	0.005261	0.003209	0.004251	0.003071	0.001288	0.001947	0.002432	0.000756	0.002604	0.002009	0.000675	0.001076	0.000457	0.001168	0.002610	0.002021	0.000422

Heupfracturen																	
0.000015	0.000019	0.000028	0.000046	0.000034	0.000033	0.000056	0.000039	0.000097	0.000106	0.000180	0.000166	0.000359	0.000527	0.001076	0.002511	0.004511	0.009741
0.000014	0.000009	0.000024	0.000005	0.000013	0.000011	0.000012	0.000023	0.000039	0.000081	0.000166	0.000246	0.000462	0.001030	0.002325	0.004526	0.008407	0.015454

Ongevalsletsel_verkeer																	
0.004498	0.007497	0.007497	0.015618	0.015618	0.007497	0.007497	0.007497	0.004435	0.004435	0.004435	0.003498	0.003498	0.003498	0.003498	0.004435	0.004435	0.004435
0.004186	0.006247	0.006247	0.010620	0.010620	0.004685	0.004685	0.004685	0.003436	0.003436	0.003436	0.003936	0.003936	0.004435	0.004435	0.002999	0.002999	0.002999

Ongevalsletsel_privé																	
0.008336	0.006312	0.006312	0.005716	0.005716	0.004525	0.004525	0.004525	0.003096	0.003096	0.003096	0.002739	0.002739	0.002620	0.002620	0.004406	0.004406	0.004406
0.006788	0.005121	0.005121	0.004168	0.004168	0.003096	0.003096	0.003096	0.002977	0.002977	0.002977	0.003573	0.003573	0.004406	0.004406	0.008217	0.008217	0.008217
																	
																	
																	
