0.20	0.01	0.11	0.00	0.01	0.13	0.13	0.24	0.54	1.76	3.81	5.38	7.24	7.39	7.14	9.21	13.99	5.02
0.04	0.25	0.15	0.06	0.06	0.15	0.06	0.48	0.17	1.34	1.66	3.12	3.39	2.67	3.04	4.09	6.25	4.17
cancer_of_endometrium																	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.00	0.03	0.02	0.13	0.11	0.18	0.50	1.96	2.77	4.92	4.06	5.69	6.34	5.67	6.45
cancer_of_cervix																	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.00	0.00	0.01	0.07	1.19	7.39	8.35	9.42	10.78	6.36	7.73	4.98	0.81	1.30	2.09	1.58	1.15
cancer_of_ovary																	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.03	0.03	0.07	0.25	0.37	0.47	1.10	1.37	3.35	5.06	7.08	9.73	9.01	14.57	14.01	13.09	12.56
Total																	
1414.35	830.29	950.96	964.95	1083.93	1129.47	1255.37	1421.01	1535.27	1667.47	1897.83	2166.96	2720.76	3609.31	4777.87	6806.46	9535.43	16260.12
1168.09	655.04	774.96	1053.36	1376.53	1689.42	1965.67	1789.68	1760.24	1930.05	2110.20	2295.47	2601.66	3491.74	4798.71	7393.63	11171.50	19948.00
																	



























































