2234	2234	2234	2234	2234	2234	2234	2234	2234	2234	2234	2234	2234	2234	2234	2234	2234	2234
cancer_of_uriny_bladder																	
3182	3182	3182	3182	3182	3182	3182	3182	3182	3182	3182	3182	3182	3182	3182	3182	3182	3182
3182	3182	3182	3182	3182	3182	3182	3182	3182	3182	3182	3182	3182	3182	3182	3182	3182	3182
cancer_of_kidney																	
12375	12375	12375	12375	12375	12375	12375	12375	12375	12375	12375	12375	12375	12375	12375	12375	12375	12375
12375	12375	12375	12375	12375	12375	12375	12375	12375	12375	12375	12375	12375	12375	12375	12375	12375	12375
cancer_of_pancreas																	
34360	34360	34360	34360	34360	34360	34360	34360	34360	34360	34360	34360	34360	34360	34360	34360	34360	34360
34360	34360	34360	34360	34360	34360	34360	34360	34360	34360	34360	34360	34360	34360	34360	34360	34360	34360
cancer_of_oral_cavity																	
3793	3793	3793	3793	3793	3793	3793	3793	3793	3793	3793	3793	3793	3793	3793	3793	3793	3793
3793	3793	3793	3793	3793	3793	3793	3793	3793	3793	3793	3793	3793	3793	3793	3793	3793	3793
cancer_of_endometrium																	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
796	796	796	796	796	796	796	796	796	796	796	796	796	796	796	796	796	796
cancer_of_cervix																	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4946	4946	4946	4946	4946	4946	4946	4946	4946	4946	4946	4946	4946	4946	4946	4946	4946	4946
cancer_of_ovary																	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5078	5078	5078	5078	5078	5078	5078	5078	5078	5078	5078	5078	5078	5078	5078	5078	5078	5078
																	
																	
																	




























































